agent_id_no,agent_phone_no,agent_name,gender,dob,poll_station_code,poll_station_name,total_registered_voters
90909459,0723011388,agent 03481,f,,5.02201E+12,mlei_nursery_school_stream_01,80
10671930,0726347322,agent 03482,f,,6.02301E+12,chala_primary_school_stream_01,686
67470901,0716253687,agent 03483,f,,6.02301E+12,chala_primary_school_stream_02,686
24666933,0711411629,agent 03484,m,,6.02301E+12,ziwani_primary_school_stream_01,471
12777413,0727596750,agent 03485,f,,6.02301E+12,mahandakini_primary_school_stream_01,506
67106204,0722284399,agent 03486,m,,6.02301E+12,mahandakini_primary_school_stream_02,506
22763942,0727301985,agent 03487,m,,6.02301E+12,kidong_u_primary_school_stream_01,323
53626194,0719742936,agent 03488,m,,6.02301E+12,lumi_primary_school_stream_01,612
39367783,0719565006,agent 03489,f,,6.02301E+12,njukini_primary_school_stream_01,640
69227802,0726672534,agent 03490,f,,6.02301E+12,njukini_primary_school_stream_02,639
60612561,0727631568,agent 03491,f,,6.02301E+12,njukini_primary_school_stream_03,639
56020619,0724373313,agent 03492,f,,6.02301E+12,chokaa_primary_school_stream_01,486
21832468,0715889096,agent 03493,m,,6.02301E+12,chokaa_primary_school_stream_02,485
33159071,0711572275,agent 03494,f,,6.02301E+12,st_joseph_kivukoni_primary_schoo_stream_01,591
69370343,0710251170,agent 03495,m,,6.02301E+12,kikwasuni_nursery_school_stream_01,604
17854040,0717881096,agent 03496,m,,6.02301E+12,ulawani_nursery_school_stream_01,369
82575543,0713283152,agent 03497,m,,6.02301E+12,majengo_nursery_school_stream_01,273
72810533,0719038590,agent 03498,f,,6.02301E+12,uthiani_nursery_school_stream_01,229
99186253,0721347148,agent 03499,f,,6.02301E+12,chala_chini_nursery_school_stream_01,222
17688894,0729966126,agent 03500,f,,6.02301E+12,sir_ramson_ecd_stream_01,309
40303665,0712463882,agent 03501,f,,6.02301E+12,olepolos_ecd_stream_01,406
79743155,0726911316,agent 03502,m,,6.02301E+12,kremeri_nursery_school_stream_01,124
45351674,0714596537,agent 03503,f,,6.02301E+12,timbila_primary_school_stream_01,616
88927223,0714116133,agent 03504,m,,6.02301E+12,malkiloriti_primary_school_stream_01,549
34772062,0718406852,agent 03505,m,,6.02301E+12,lesessia_primary_school_stream_01,518
93296193,0723230947,agent 03506,m,,6.02301E+12,lesessia_primary_school_stream_02,518
86052503,0711478424,agent 03507,f,,6.02301E+12,nakruto_primary_school_stream_01,477
47979866,0716469638,agent 03508,f,,6.02301E+12,ministry_of_youth_and_sports_stream_01,518
26510759,0730796524,agent 03509,f,,6.02301E+12,ministry_of_youth_and_sports_stream_02,517
56149548,0710987994,agent 03510,f,,6.02301E+12,luidimo_nursery_school_stream_01,408
77100864,0723061357,agent 03511,m,,6.02301E+12,mahoo_primary_school_stream_01,481
43871529,0729154458,agent 03512,f,,6.02301E+12,mahoo_primary_school_stream_02,480
53279706,0723410454,agent 03513,m,,6.02301E+12,danida_social_hall_stream_01,455
37337654,0723436890,agent 03514,m,,6.02301E+12,msengoni_nursery_school_stream_01,504
64822755,0714089593,agent 03515,m,,6.02301E+12,taveta_slaughter_house_stream_01,652
19682317,0721517517,agent 03516,f,,6.02301E+12,sowene_primary_school_stream_01,657
63036412,0727060362,agent 03517,f,,6.02301E+12,sowene_primary_school_stream_02,657
76624806,0727463922,agent 03518,f,,6.02301E+12,sowene_primary_school_stream_03,657
83499493,0725091276,agent 03519,f,,6.02301E+12,sowene_primary_school_stream_04,657
18264706,0730859723,agent 03520,m,,6.02301E+12,sowene_primary_school_stream_05,657
96040120,0714831199,agent 03521,f,,6.02301E+12,taveta_railyways_nursery_school_stream_01,568
10828895,0713031135,agent 03522,m,,6.02301E+12,taveta_railyways_nursery_school_stream_02,568
12070110,0718776432,agent 03523,m,,6.02301E+12,taveta_railyways_nursery_school_stream_03,567
46223007,0714429014,agent 03524,m,,6.02301E+12,taveta_primary_school_stream_01,689
40713162,0722185044,agent 03525,f,,6.02301E+12,taveta_primary_school_stream_02,688
28120636,0730614174,agent 03526,f,,6.02301E+12,st_peters_nursery_school_stream_01,654
83678482,0729797790,agent 03527,f,,6.02301E+12,bustani_nursery_school_stream_01,538
21067560,0728989515,agent 03528,f,,6.02301E+12,bustani_nursery_school_stream_02,538
90843584,0714395690,agent 03529,m,,6.02301E+12,bustani_nursery_school_stream_03,538
44086640,0730802670,agent 03530,f,,6.02301E+12,njoro_primary_school_stream_01,428
57569845,0713611021,agent 03531,m,,6.02301E+12,njoro_primary_school_stream_02,427
32814043,0725183437,agent 03532,m,,6.02301E+12,msheghesheni_nursery_school_stream_01,477
64463282,0719491958,agent 03533,m,,6.02301E+12,msheghesheni_nursery_school_stream_02,476
68143609,0724280155,agent 03534,f,,6.02301E+12,kitobo_primary_school_stream_01,374
55495318,0729321223,agent 03535,f,,6.02301E+12,kitobo_primary_school_stream_02,374
44132850,0729813161,agent 03536,f,,6.02301E+12,mrabani_primary_school_stream_01,458
65125253,0710726778,agent 03537,f,,6.02301E+12,madarasani_primary_school_stream_01,358
70557149,0714592763,agent 03538,m,,6.02301E+12,madarasani_primary_school_stream_02,357
43215101,0721389028,agent 03539,f,,6.02301E+12,riata_primary_school_stream_01,480
57343240,0711643204,agent 03540,m,,6.02301E+12,riata_primary_school_stream_02,480
69000588,0710305597,agent 03541,m,,6.02301E+12,mokine_nursery_school_stream_01,228
68312406,0718580286,agent 03542,m,,6.02301E+12,riata_ndogo_nursery_school_stream_01,457
87837106,0711896219,agent 03543,f,,6.02301E+12,kisimani_nursery_school_stream_01,426
28302650,0714461362,agent 03544,f,,6.02301E+12,kisimani_nursery_school_stream_02,425
20668801,0724404335,agent 03545,f,,6.02301E+12,kiwalwa_primary_school_stream_01,531
90286763,0717759673,agent 03546,f,,6.02301E+12,kiwalwa_primary_school_stream_02,531
63325372,0728676621,agent 03547,m,,6.02301E+12,abori_primary_school_stream_01,623
81544334,0728769803,agent 03548,f,,6.02301E+12,lambo_nursery_school_stream_01,158
25293379,0719861662,agent 03549,m,,6.02301E+12,marodo_nursery_school_stream_01,281
80045903,0715964170,agent 03550,m,,6.02301E+12,lotima_primary_school_stream_01,313
22148203,0715033226,agent 03551,m,,6.02301E+12,kitoghoto_nursery_school_stream_01,395
45783046,0725076718,agent 03552,f,,6.02301E+12,eldoro_social_hall_stream_01,608
90949642,0727742137,agent 03553,f,,6.02301E+12,patani_hill_nursery_school_stream_01,204
10677370,0717507929,agent 03554,f,,6.02301E+12,milimani_ecd_stream_01,42
84910027,0724751848,agent 03555,f,,6.02301E+12,mwangaza_nursery_school_stream_01,626
80546788,0710014631,agent 03556,m,,6.02301E+12,st_patrick_kimala_primary_school_stream_01,488
62553239,0729243786,agent 03557,f,,6.02301E+12,st_patrick_kimala_primary_school_stream_02,487
25966922,0712116196,agent 03558,m,,6.02301E+12,rekeke_primary_school_stream_01,499
82872338,0727044311,agent 03559,m,,6.02301E+12,rekeke_primary_school_stream_02,498
61030778,0715605359,agent 03560,m,,6.02301E+12,jipe_primary_school_stream_01,395
60804919,0724767375,agent 03561,f,,6.02301E+12,mata_primary_school_stream_01,640
77707929,0721248234,agent 03562,f,,6.02301E+12,mwangeni_nursery_school_stream_01,346
63369179,0721255846,agent 03563,f,,6.02301E+12,orukung_u_primary_school_stream_01,501
16395238,0711256999,agent 03564,f,,6.02301E+12,kasaani_nursery_school_stream_01,473
37709703,0710112857,agent 03565,m,,6.02301E+12,grogan_nursery_school_stream_01,212
12906975,0721492526,agent 03566,f,,6.02301E+12,salaita_nursery_school_stream_01,346
80191360,0725381506,agent 03567,m,,6.02301E+12,njoro_nursery_school_stream_01,362
57310708,0726791665,agent 03568,m,,6.02301E+12,kimondia_ecd_stream_01,52
48070515,0727894592,agent 03569,m,,6.02301E+12,ndilidau_ecd_stream_01,63
69083364,0720553903,agent 03570,f,,6.02401E+12,pjmwangola_secondary_school_stream_01,397
47422804,0715330210,agent 03571,f,,6.02401E+12,ngilinyi_primary_school_stream_01,291
83999194,0712541867,agent 03572,f,,6.02401E+12,kidule_primary_school_stream_01,513
50933974,0714685177,agent 03573,f,,6.02401E+12,mlechi_primary_school_stream_01,359
80470562,0711301139,agent 03574,m,,6.02401E+12,fighinyi_primary_school_stream_01,593
96431320,0728616011,agent 03575,f,,6.02401E+12,maynard_primary_school_stream_01,335
20253310,0710089622,agent 03576,m,,6.02401E+12,sungululu_primary_school_stream_01,678
31537407,0727158085,agent 03577,m,,6.02401E+12,shigharo_primary_school_stream_01,647
70834848,0713453330,agent 03578,m,,6.02401E+12,sirienyi_primary_school_stream_01,257
31132222,0722507882,agent 03579,f,,6.02401E+12,dr_aggrey_high_school_stream_01,647
39067685,0729247150,agent 03580,f,,6.02401E+12,wesu_nursery_school_stream_01,434
19779607,0727953524,agent 03581,f,,6.02401E+12,wesu_nursery_school_stream_02,434
72505946,0718591492,agent 03582,f,,6.02401E+12,nguraru_primary_school_stream_01,695
11996269,0728634310,agent 03583,m,,6.02401E+12,nguraru_primary_school_stream_02,694
87856566,0721250135,agent 03584,f,,6.02401E+12,nguraru_primary_school_stream_03,694
14229804,0712772013,agent 03585,m,,6.02401E+12,mbauro_primary_school_stream_01,482
44630841,0725823782,agent 03586,m,,6.02401E+12,mbauro_primary_school_stream_02,482
67134732,0718205674,agent 03587,m,,6.02401E+12,mbauro_primary_school_stream_03,481
78426434,0716821961,agent 03588,f,,6.02401E+12,choke_primary_school_stream_01,304
72332085,0725361388,agent 03589,f,,6.02401E+12,mwanguwi_trading_center_stream_01,576
23017734,0725822770,agent 03590,f,,6.02401E+12,ngonda_prmary_school_stream_01,248
92302010,0716893439,agent 03591,f,,6.02401E+12,chome_primary_school_stream_01,558
34013040,0722561033,agent 03592,m,,6.02401E+12,kiwinda_secondary_school_stream_01,522
53510635,0727913839,agent 03593,f,,6.02401E+12,mlawa_primary_school_stream_01,384
56422558,0719371806,agent 03594,m,,6.02401E+12,mlawa_primary_school_stream_02,384
28788075,0724051300,agent 03595,m,,6.02401E+12,mbale_health_center_stream_01,452
36048249,0716652822,agent 03596,m,,6.02401E+12,nyambu_primary_school_stream_01,447
31778432,0710818594,agent 03597,f,,6.02401E+12,werugha_primary_school_stream_01,605
60965107,0712856916,agent 03598,f,,6.02401E+12,werugha_primary_school_stream_02,605
70377003,0724969715,agent 03599,f,,6.02401E+12,werugha_primary_school_stream_03,604
61383295,0711912912,agent 03600,f,,6.02401E+12,msangarinyi_primary_school_stream_01,540
95108398,0727889725,agent 03601,m,,6.02401E+12,marumange_nursery_school_stream_01,382
85225898,0711318633,agent 03602,f,,6.02401E+12,marumange_nursery_school_stream_02,381
75191533,0729861669,agent 03603,m,,6.02401E+12,saghasa_multi_purpose_hall_stream_01,374
96194659,0718540961,agent 03604,m,,6.02401E+12,saghasa_multi_purpose_hall_stream_02,373
96822177,0716157930,agent 03605,m,,6.02401E+12,sangenyi_primary_school_stream_01,406
70619434,0726076093,agent 03606,f,,6.02401E+12,mwakuro_nursery_school_stream_01,353
36662295,0725098614,agent 03607,f,,6.02401E+12,mwakuro_nursery_school_stream_02,353
83269099,0726309918,agent 03608,f,,6.02401E+12,mwakishimba_primary_school_stream_01,289
51422267,0712410556,agent 03609,f,,6.02401E+12,ngulu_kiweto_primary_school_stream_01,413
52146093,0729407678,agent 03610,m,,6.02401E+12,mdundonyi_primary_school_stream_01,407
20387079,0722958931,agent 03611,f,,6.02401E+12,kishushe_primary_school_stream_01,633
65897023,0718190279,agent 03612,m,,6.02401E+12,kishushe_primary_school_stream_02,633
40176074,0724970077,agent 03613,m,,6.02401E+12,ngongodinyi_primary_school_stream_01,470
57521345,0720702752,agent 03614,m,,6.02401E+12,paranga_primary_school_stream_01,469
84802305,0714230647,agent 03615,f,,6.02401E+12,nyache_primary_school_stream_01,395
94638335,0712715193,agent 03616,f,,6.02401E+12,nyache_primary_school_stream_02,395
74690057,0718128712,agent 03617,f,,6.02401E+12,shagha_primary_school_stream_01,463
70845310,0722759811,agent 03618,f,,6.02401E+12,mwanyalo_primary_school_stream_01,299
87138509,0711474891,agent 03619,m,,6.02401E+12,mgambonyi_primary_school_stream_01,600
88081358,0711347150,agent 03620,f,,6.02401E+12,mgambonyi_primary_school_stream_02,600
99730875,0720425478,agent 03621,m,,6.02401E+12,wumingu_primary_school_stream_01,552
50921991,0711013833,agent 03622,m,,6.02401E+12,kitumbi_primary_school_stream_01,543
52018219,0721696773,agent 03623,m,,6.02401E+12,maghimbinyi_primary_school_stream_01,665
79302431,0726518522,agent 03624,f,,6.02401E+12,mlilo_primary_school_stream_01,420
20245004,0716164697,agent 03625,f,,6.02401E+12,ngolia_primary_school_stream_01,259
37259169,0713424002,agent 03626,f,,6.02401E+12,kimangachughu_primary_school_stream_01,338
97626661,0719406758,agent 03627,f,,6.02401E+12,daku_primary_school_stream_01,174
67804049,0730061053,agent 03628,m,,6.02401E+12,paranga_dispensary_stream_01,56
45769849,0726335864,agent 03629,f,,6.02401E+12,mwakilemba_nursery_school_stream_01,43
87362872,0724052397,agent 03630,m,,6.02401E+12,mgange_community_based_organ_stream_01,687
51404523,0728661789,agent 03631,m,,6.02401E+12,mgange_community_based_organ_stream_02,686
56996973,0718281359,agent 03632,m,,6.02401E+12,mwaroko_primary_school_stream_01,633
48445734,0723915380,agent 03633,f,,6.02401E+12,lushangonyi_primary_school_stream_01,633
69984153,0724438264,agent 03634,f,,6.02401E+12,mwakiwiwi_secondary_school_stream_01,364
25699733,0714803413,agent 03635,f,,6.02401E+12,mwakiwiwi_secondary_school_stream_02,364
14368436,0715256464,agent 03636,f,,6.02401E+12,mwangea_primary_school_stream_01,497
20144381,0715888364,agent 03637,m,,6.02401E+12,mlamba_primary_school_stream_01,616
99903432,0718805128,agent 03638,f,,6.02401E+12,mwanda_primary_school_stream_01,474
68652819,0714854968,agent 03639,m,,6.02401E+12,st_peters_funju_primary_school_stream_01,161
48024085,0710374344,agent 03640,m,,6.02401E+12,ndumbinyi_primary_school_stream_01,399
56917929,0728269233,agent 03641,m,,6.02401E+12,vuria_primary_school_stream_01,266
90904734,0711240881,agent 03642,f,,6.02401E+12,mchungunyi_trading_center_stream_01,266
82132297,0727265317,agent 03643,f,,6.02401E+12,st_marys_high_school_stream_01,417
88613987,0715575829,agent 03644,f,,6.02401E+12,st_johns_primary_school_stream_01,651
43757648,0727316977,agent 03645,f,,6.02401E+12,mlambenyi_dispensary_stream_01,384
95184705,0730603597,agent 03646,m,,6.02401E+12,marungu_trading_center_stream_01,159
23426921,0720158636,agent 03647,f,,6.02401E+12,mgwala_trading_center_stream_01,271
30225967,0721677263,agent 03648,m,,6.02501E+12,mwakinyungu_primary_stream_01,652
89615902,0729447493,agent 03649,m,,6.02501E+12,fighinyi_social_hall_stream_01,307
19842234,0711757482,agent 03650,m,,6.02501E+12,kighombo_primary_stream_01,517
11636005,0719354241,agent 03651,f,,6.02501E+12,kironge_primary_stream_01,311
51029345,0729541422,agent 03652,f,,6.02501E+12,shelemba_primary_stream_01,510
40275375,0726020752,agent 03653,f,,6.02501E+12,mwakaleri_primary_stream_01,283
13823722,0714363287,agent 03654,f,,6.02501E+12,kishau_primary_stream_01,477
83161037,0729156524,agent 03655,m,,6.02501E+12,kighononyi_primary_stream_01,423
21456915,0710310089,agent 03656,f,,6.02501E+12,baghau_primary_stream_01,201
69749531,0716988789,agent 03657,m,,6.02501E+12,ronge_primary_stream_01,316
64136278,0726695429,agent 03658,m,,6.02501E+12,mrabenyi_primary_stream_01,395
99146672,0723608711,agent 03659,m,,6.02501E+12,mariwenyi_primary_stream_01,634
88138139,0726632714,agent 03660,f,,6.02501E+12,mwambota_pri_stream_01,449
81171955,0711816662,agent 03661,f,,6.02501E+12,mrungua_market_stream_01,356
25532424,0720520078,agent 03662,f,,6.02501E+12,rahai_primary_stream_01,143
87338628,0722684934,agent 03663,f,,6.02501E+12,mambura_primary_stream_01,278
31929520,0713525711,agent 03664,m,,6.02501E+12,mengo_primary_stream_01,370
69169020,0726209160,agent 03665,f,,6.02501E+12,langateni_trading_center_stream_01,320
95170765,0714181317,agent 03666,m,,6.02501E+12,ronge_juu_y_polytechnic_stream_01,138
37308982,0722198801,agent 03667,m,,6.02501E+12,mwatunge_primary_stream_01,673
57598670,0713648815,agent 03668,m,,6.02501E+12,mwatunge_primary_stream_02,672
91540628,0728409820,agent 03669,f,,6.02501E+12,mzwanenyi_primary_stream_01,566
12120711,0730051558,agent 03670,f,,6.02501E+12,mwatate_primary_stream_01,564
88485926,0724646779,agent 03671,f,,6.02501E+12,mwatate_primary_stream_02,564
30107102,0710467135,agent 03672,f,,6.02501E+12,mwatate_primary_stream_03,563
25259155,0727692068,agent 03673,m,,6.02501E+12,mwandisha_nur_school_stream_01,451
67094532,0718344392,agent 03674,f,,6.02501E+12,members_club_hall_stream_01,600
38641470,0715046573,agent 03675,m,,6.02501E+12,members_club_hall_stream_02,599
63682874,0721917696,agent 03676,m,,6.02501E+12,maili_kumi_primary_stream_01,479
15771815,0730046915,agent 03677,m,,6.02501E+12,maili_kumi_primary_stream_02,478
92464752,0715197539,agent 03678,f,,6.02501E+12,mgeno_primary_stream_01,242
36331980,0726130712,agent 03679,f,,6.02501E+12,mwandala_primary_stream_01,271
28884918,0710561043,agent 03680,f,,6.02501E+12,kipusi_primary_stream_01,360
93083977,0728063950,agent 03681,f,,6.02501E+12,singila_village_stream_01,452
57072646,0716754885,agent 03682,m,,6.02501E+12,singila_village_stream_02,452
28932192,0720729199,agent 03683,f,,6.02501E+12,peleleza_social_hall_stream_01,699
27195752,0723030956,agent 03684,m,,6.02501E+12,peleleza_social_hall_stream_02,699
20172148,0722709933,agent 03685,m,,6.02501E+12,peleleza_social_hall_stream_03,698
32542785,0710623722,agent 03686,m,,6.02501E+12,mwakitau_primary_stream_01,372
20762431,0714244815,agent 03687,f,,6.02501E+12,mwakitau_primary_stream_02,371
93886365,0710100806,agent 03688,f,,6.02501E+12,msorongo_primary_stream_01,408
18653216,0711937542,agent 03689,f,,6.02501E+12,mwashuma_primary_stream_01,326
85207733,0712902784,agent 03690,f,,6.02501E+12,mlughi_primary_stream_01,450
20510253,0710205610,agent 03691,m,,6.02501E+12,mnengwa_primary_stream_01,384
58000518,0719634972,agent 03692,f,,6.02501E+12,mnengwa_primary_stream_02,383
78910698,0721596298,agent 03693,m,,6.02501E+12,godoma_primary_stream_01,635
27483464,0720390487,agent 03694,m,,6.02501E+12,mwanjila_y_polytechnic_stream_01,649
85433575,0719662993,agent 03695,m,,6.02501E+12,mwanjila_y_polytechnic_stream_02,649
68912360,0718953583,agent 03696,f,,6.02501E+12,nyolo_primary_stream_01,283
80539211,0711181051,agent 03697,f,,6.02501E+12,barawa_nur_school_stream_01,234
82730641,0718867388,agent 03698,f,,6.02501E+12,lwalenyi_ranch_office_stream_01,77
46492179,0717615760,agent 03699,f,,6.02501E+12,bura_primary_stream_01,397
38956559,0718650902,agent 03700,m,,6.02501E+12,bura_primary_stream_02,396
21046227,0714684962,agent 03701,f,,6.02501E+12,mbagha_primary_stream_01,486
87708697,0713913397,agent 03702,m,,6.02501E+12,mrughua_primary_stream_01,373
85103531,0725731355,agent 03703,m,,6.02501E+12,mrughua_primary_stream_02,373
56801937,0719776667,agent 03704,m,,6.02501E+12,mnamu_primary_stream_01,395
28340578,0721893012,agent 03705,f,,6.02501E+12,mwavunyu_primary_stream_01,516
65061797,0724803986,agent 03706,f,,6.02501E+12,saghaighu_primary_stream_01,533
94134294,0711765639,agent 03707,f,,6.02501E+12,kilulunyi_primary_stream_01,181
22746953,0717788530,agent 03708,f,,6.02501E+12,zare_primary_stream_01,66
47578911,0728613358,agent 03709,m,,6.02501E+12,bengi_primary_school_stream_01,154
13670237,0719466120,agent 03710,f,,6.02501E+12,ndoria_nurschool_stream_01,393
21216196,0727197453,agent 03711,m,,6.02501E+12,mangenyi_village_stream_01,294
90273580,0729829386,agent 03712,m,,6.02501E+12,tungulu_trading_centre_stream_01,159
40040679,0728618944,agent 03713,m,,6.02501E+12,mruru_primary_stream_01,594
91224436,0722570595,agent 03714,f,,6.02501E+12,mwatate_health_centre_stream_01,508
65890851,0728124297,agent 03715,f,,6.02501E+12,mwatate_health_centre_stream_02,507
51726603,0726856098,agent 03716,f,,6.02501E+12,mwachabo_primary_stream_01,466
15448306,0718043871,agent 03717,f,,6.02501E+12,kamtonga_primary_stream_01,613
13042308,0716570844,agent 03718,m,,6.02501E+12,kamtonga_primary_stream_02,613
75505871,0729363680,agent 03719,f,,6.02501E+12,chunga_unga_centre_stream_01,332
75993433,0723950447,agent 03720,m,,6.02501E+12,sechu_primary_stream_01,369
53552303,0727741660,agent 03721,m,,6.02501E+12,sechu_primary_stream_02,369
80805610,0723034385,agent 03722,m,,6.02501E+12,wumari_primary_stream_01,308
28965094,0723814257,agent 03723,f,,6.02501E+12,mngama_primary_stream_01,310
62114609,0717787612,agent 03724,f,,6.02501E+12,mwawache_primary_stream_01,543
34429719,0722742721,agent 03725,f,,6.02501E+12,mazola_primary_stream_01,498
42511725,0713872654,agent 03726,f,,6.02501E+12,mwakitutu_primary_stream_01,510
71396762,0710810451,agent 03727,m,,6.02501E+12,kitivo_primary_stream_01,602
66616112,0714817260,agent 03728,f,,6.02501E+12,kitivo_primary_stream_02,601
46507038,0725795920,agent 03729,m,,6.02501E+12,mkuki_trading_center_stream_01,358
12917365,0716538690,agent 03730,m,,6.02501E+12,zare_trading_center_stream_01,472
20235493,0719438378,agent 03731,m,,6.02501E+12,alia_pentecostal_stream_01,141
92885750,0730291674,agent 03732,f,,6.02501E+12,mwarangenyi_kisimenyi_borehole_stream_01,158
63540076,0715697311,agent 03733,f,,6.02501E+12,manoa_dispensary_stream_01,336
31879206,0718011341,agent 03734,f,,6.02501E+12,stjoseph_primary_stream_01,500
51745585,0722341291,agent 03735,f,,6.02501E+12,kungu_primary_stream_01,611
77313267,0713097847,agent 03736,m,,6.02501E+12,kidaya_y_poly_stream_01,384
38472269,0729213210,agent 03737,f,,6.02501E+12,kidaya_y_poly_stream_02,384
11705830,0719221769,agent 03738,m,,6.02501E+12,wusi_primary_stream_01,232
84367556,0722929450,agent 03739,m,,6.02501E+12,kiangachinyi_dispensary_stream_01,405
50742428,0719660829,agent 03740,m,,6.02501E+12,dembwa_primary_stream_01,579
53527720,0724551765,agent 03741,f,,6.02501E+12,dembwa_primary_stream_02,578
44553694,0712651079,agent 03742,f,,6.02501E+12,josa_primary_stream_01,359
35622363,0717013355,agent 03743,f,,6.02501E+12,josa_primary_stream_02,359
58458501,0712748186,agent 03744,f,,6.02501E+12,kishamba_primary_stream_01,556
65226855,0717985837,agent 03745,m,,6.02501E+12,mwachawaza_primary_stream_01,388
31565286,0727713751,agent 03746,f,,6.02501E+12,mwachawaza_primary_stream_02,388
18648129,0730632506,agent 03747,m,,6.02501E+12,mwachawaza_y_poly_stream_01,421
69860201,0711856193,agent 03748,m,,6.02501E+12,mlambenyi_nursch_stream_01,605
93502750,0718647058,agent 03749,m,,6.02501E+12,furusinyi_nurschool_stream_01,401
91901848,0721165834,agent 03750,f,,6.02501E+12,macha_village_stream_01,252
94508360,0725651679,agent 03751,f,,6.02501E+12,kwamone_nurschool_stream_01,348
77340384,0728987901,agent 03752,f,,6.02501E+12,kidaya_ifumbu_nurschool_stream_01,354
52656960,0719152512,agent 03753,f,,6.02601E+12,mkwachunyi_primary_school_stream_01,361
21999728,0721787924,agent 03754,m,,6.02601E+12,mkwachunyi_primary_school_stream_02,361
16464609,0724679202,agent 03755,f,,6.02601E+12,kirutai_primary_school_stream_01,415
65376526,0719238311,agent 03756,m,,6.02601E+12,voi_primary_school_stream_01,575
58009625,0718097786,agent 03757,m,,6.02601E+12,voi_primary_school_stream_02,574
68525107,0710337270,agent 03758,m,,6.02601E+12,mwakingali_primary_school_stream_01,473
25364776,0715234368,agent 03759,f,,6.02601E+12,mwakingali_primary_school_stream_02,472
89974120,0714996078,agent 03760,f,,6.02601E+12,mwangea_secondary_school_stream_01,387
13256225,0726632113,agent 03761,f,,6.02601E+12,mwamunga_primary_school_stream_01,459
51472879,0713119818,agent 03762,f,,6.02601E+12,mwamunga_primary_school_stream_02,459
33794974,0722564281,agent 03763,m,,6.02601E+12,citcoast_institute_of_technolo_stream_01,547
48115501,0719891547,agent 03764,f,,6.02601E+12,citcoast_institute_of_technolo_stream_02,546
88304716,0711062348,agent 03765,m,,6.02601E+12,tausa_youth_polytechnic_stream_01,591
97704396,0717783121,agent 03766,m,,6.02601E+12,kirindinyi_primary_school_stream_01,357
56782112,0730822178,agent 03767,m,,6.02601E+12,kirindinyi_primary_school_stream_02,357
11185829,0712231269,agent 03768,f,,6.02601E+12,mwambolembole_primary_school_stream_01,127
54676870,0720682817,agent 03769,f,,6.02601E+12,ikanga_primary_school_stream_01,538
37625176,0711273493,agent 03770,f,,6.02601E+12,ndile_primary_school_stream_01,529
72549926,0710383786,agent 03771,f,,6.02601E+12,mabomani_primary_school_stream_01,356
16575802,0722918137,agent 03772,m,,6.02601E+12,mlekenyi_nursery_school_stream_01,332
89134622,0712518353,agent 03773,f,,6.02601E+12,tausa_primary_school_stream_01,202
24518453,0723114156,agent 03774,m,,6.02601E+12,boniface_mganga_primary_school_stream_01,291
25073760,0724810890,agent 03775,m,,6.02601E+12,voi_social_services_ground_stream_01,667
40355025,0720090630,agent 03776,m,,6.02601E+12,voi_social_services_ground_stream_02,667
90727275,0721763726,agent 03777,f,,6.02601E+12,voi_social_services_ground_stream_03,666
93193499,0720501189,agent 03778,f,,6.02601E+12,mwaranginyi_ground_stream_01,647
52919865,0726810668,agent 03779,f,,6.02601E+12,mwaranginyi_ground_stream_02,647
11743929,0720327402,agent 03780,f,,6.02601E+12,mwaranginyi_ground_stream_03,647
63087531,0728319446,agent 03781,m,,6.02601E+12,mwaranginyi_ground_stream_04,647
93026118,0715658796,agent 03782,f,,6.02601E+12,sikujua_juu_nursery_school_stream_01,355
63943345,0724825556,agent 03783,m,,6.02601E+12,sikujua_juu_nursery_school_stream_02,355
45643131,0720611788,agent 03784,m,,6.02601E+12,mwakiki_primary_school_stream_01,391
12979150,0725500171,agent 03785,m,,6.02601E+12,kambito_primary_school_stream_01,412
38250236,0722394134,agent 03786,f,,6.02601E+12,gora_nursery_school_stream_01,324
50395807,0710003640,agent 03787,f,,6.02601E+12,imani_primary_school_stream_01,103
29040510,0727649169,agent 03788,f,,6.02601E+12,voi_girls_secondary_school_stream_01,43
33317538,0713641932,agent 03789,f,,6.02601E+12,wray_primary_school_stream_01,570
46680053,0724707293,agent 03790,m,,6.02601E+12,wray_primary_school_stream_02,570
85706478,0717242470,agent 03791,f,,6.02601E+12,sowa_primary_school_stream_01,700
29743625,0727932794,agent 03792,m,,6.02601E+12,sagalla_primary_school_stream_01,572
38370234,0711271105,agent 03793,m,,6.02601E+12,sagalla_youth_polytechnic_stream_01,623
92790880,0718527057,agent 03794,m,,6.02601E+12,kirumbi_primary_school_stream_01,462
44180445,0715419844,agent 03795,f,,6.02601E+12,kirumbi_primary_school_stream_02,462
94228309,0714302967,agent 03796,f,,6.02601E+12,gideon_mosi_primary_school_stream_01,529
69593874,0721337411,agent 03797,f,,6.02601E+12,kajire_primary_school_stream_01,473
60150238,0722214116,agent 03798,f,,6.02601E+12,kajire_primary_school_stream_02,473
32045623,0722289290,agent 03799,m,,6.02601E+12,kajire_primary_school_stream_03,472
85380282,0720331289,agent 03800,f,,6.02601E+12,mwambiti_primary_school_stream_01,472
93653847,0723132128,agent 03801,m,,6.02601E+12,talio_primary_school_stream_01,311
62492206,0715628330,agent 03802,m,,6.02601E+12,kizumanzi_primary_school_stream_01,378
47974382,0711846519,agent 03803,m,,6.02601E+12,sofia_bona_nursery_school_stream_01,627
